customer_id,full_name,gender,age,city,state,occupation,annual_income,joining_date,risk_category
2374,Jasmit Saha,Male,47,Surat,Odisha,Lawyer,2208932,23-01-2023,Low
2375,Yahvi Sharaf,Male,20,Tirupati,Assam,Teacher,2262084,23-08-2023,Medium
2376,Lipika Garg,Male,58,Kottayam,Rajasthan,Data Analyst,1568179,31-03-2025,Low
2377,Gabriel Tripathi,Female,23,Orai,Mizoram,Accountant,1240654,06-03-2025,High
2378,Tejas Shetty,Female,59,Agartala,West Bengal,Data Analyst,1924372,01-11-2020,Low
2379,Hamsini Chand,Male,34,Rampur,Uttarakhand,Data Analyst,670065,27-06-2021,Low
2380,Kashish Sachdev,Male,37,Malegaon,Jharkhand,Teacher,1525813,20-03-2025,Low
2381,Jasmit Kulkarni,Female,38,Tumkur,Telangana,Accountant,356029,31-01-2019,Low
2382,Warda Tak,Male,39,Hyderabad,Meghalaya,Accountant,765142,21-02-2017,Low
2383,Mitesh Raja,Male,47,Latur,Jharkhand,Sales Executive,944955,07-12-2018,Low
2384,Kabir Kibe,Female,50,Hospet,Assam,Farmer,2057317,14-10-2024,High
2385,Madhav Balakrishnan,Female,46,Panipat,Uttar Pradesh,Farmer,546356,20-10-2021,Low
2386,Darika Subramaniam,Female,65,Pimpri-Chinchwad,Arunachal Pradesh,Lawyer,336534,23-03-2024,Low
2387,Ekaja Gulati,Female,64,Bathinda,West Bengal,Student,1993734,12-07-2023,Low
2388,Darpan Verma,Male,23,Silchar,Sikkim,Teacher,811100,17-06-2018,Low
2389,Agastya Barman,Male,65,Tadipatri,Chhattisgarh,Data Analyst,1256112,16-12-2020,Low
2390,Nathan Issac,Female,32,Bettiah,Kerala,Data Analyst,2147731,10-02-2026,Medium
2391,Krisha Arya,Male,57,Erode,Maharashtra,Student,1514994,23-10-2022,Medium
2392,Ayush Ravi,Male,57,Sangli-Miraj & Kupwad,Rajasthan,Teacher,1522552,10-10-2018,Low
2393,Andrew Kumer,Male,37,Ongole,Kerala,Software Engineer,2047238,01-11-2022,High
2394,Imaran Sandhu,Female,20,Srikakulam,Kerala,Teacher,1872177,22-06-2025,Medium
2395,Arya Sethi,Male,42,Mathura,Kerala,Farmer,207170,04-06-2020,Low
2396,Ekaraj Khatri,Female,48,Dibrugarh,Andhra Pradesh,Accountant,470641,21-03-2017,Low
2397,Omaja Dada,Female,28,Ludhiana,Madhya Pradesh,Data Analyst,1851520,08-07-2025,Low
2398,Sathvik Bhatti,Female,35,Gopalpur,Haryana,Farmer,1449586,15-02-2020,Low
2399,Yatin Bhatia,Male,66,Begusarai,Haryana,Data Analyst,2495814,14-09-2019,Low
2400,Yash Bal,Female,26,Bulandshahr,Rajasthan,Sales Executive,1836561,08-02-2022,Low
2401,Fiyaz Chakrabarti,Female,28,Belgaum,Karnataka,Farmer,255581,30-07-2019,Medium
2402,Odika Saran,Male,23,Ghaziabad,Odisha,Farmer,1659620,28-12-2023,Medium
2403,Chandran Bhatia,Male,63,Morena,Uttarakhand,Software Engineer,1165321,11-08-2017,High
2404,Amruta Dugar,Male,19,Amaravati,Himachal Pradesh,Data Analyst,1538987,03-06-2024,Low
2405,Bakhshi Sant,Female,38,Jaunpur,Uttarakhand,Lawyer,1363552,04-04-2020,Medium
2406,Ucchal Chawla,Male,50,New Delhi,Meghalaya,Lawyer,1798188,02-02-2018,Low
2407,Michael Nagarajan,Female,18,Etawah,Tamil Nadu,Lawyer,532566,14-10-2024,Low
2408,Ishwar Gera,Male,60,Phagwara,Karnataka,Doctor,2243144,02-10-2022,Low
2409,Darpan Das,Male,27,Kolhapur,Karnataka,Lawyer,2255512,21-04-2024,Low
2410,Leela Menon,Female,19,Kolhapur,Odisha,Data Analyst,2057333,18-04-2019,Low
2411,Hemal Wadhwa,Male,41,Kamarhati,Chhattisgarh,Doctor,1614411,04-05-2018,Medium
2412,Anvi Sankaran,Male,35,Berhampore,Mizoram,Lawyer,2245497,31-07-2024,Low
2413,Charvi Pandit,Male,45,Visakhapatnam,Haryana,Data Analyst,818161,22-04-2018,Low
2414,Daksh Dixit,Female,32,Bardhaman,Himachal Pradesh,Accountant,1270302,18-04-2024,Low
2415,Vasatika Goyal,Female,54,Ambala,Maharashtra,Lawyer,975002,03-02-2025,Low
2416,Praneel Yohannan,Male,32,Dewas,Assam,Software Engineer,2415715,06-03-2017,Low
2417,Nachiket Srivastava,Male,42,Farrukhabad,Goa,Accountant,2344081,28-02-2022,Medium
2418,Lohit Tripathi,Male,51,Burhanpur,Gujarat,Teacher,1734207,15-10-2019,Low
2419,Baljiwan Barad,Female,40,Mira-Bhayandar,Tamil Nadu,Software Engineer,1670688,16-08-2017,Low
2420,Yatan Swamy,Female,50,Madanapalle,Odisha,Data Analyst,324298,13-12-2025,Low
2421,Victor Din,Male,68,Mahbubnagar,West Bengal,Sales Executive,671896,18-01-2020,Medium
2422,Anamika Dave,Female,38,Raiganj,Meghalaya,Farmer,1883162,03-11-2021,High
2423,Daksh Nagy,Female,35,Ludhiana,Gujarat,Software Engineer,453638,23-07-2020,High
2424,Fiyaz Pillai,Male,26,Hindupur,Maharashtra,Accountant,1810294,06-10-2022,Low
2425,George Bhakta,Male,42,Ambarnath,Goa,Lawyer,1892150,16-05-2022,Low
2426,Advik Luthra,Female,43,Madanapalle,Odisha,Business,926142,10-03-2026,Low
2427,Zaid Raman,Male,29,Akola,Bihar,Lawyer,2273172,17-10-2022,Low
2428,Charan Sarma,Female,40,Barasat,Rajasthan,Teacher,465290,11-01-2017,High
2429,Dalbir Iyengar,Female,44,Coimbatore,Arunachal Pradesh,Student,1740657,23-06-2023,Medium
2430,Aayush Parsa,Male,38,Khandwa,Assam,Business,2344667,15-08-2025,Low
2431,Zashil Pandey,Male,19,Cuttack,Uttar Pradesh,Farmer,908152,30-06-2017,Low
2432,Edhitha Nagy,Male,25,Dharmavaram,West Bengal,Software Engineer,1896152,29-04-2017,Low
2433,Radhika Shanker,Male,36,Sambalpur,Tamil Nadu,Teacher,2498301,20-10-2024,Low
2434,Vrishti Randhawa,Male,48,Ulhasnagar,Uttar Pradesh,Business,572211,03-11-2019,Medium
2435,Manthan Panchal,Male,68,Tiruvottiyur,Arunachal Pradesh,Lawyer,1336449,07-09-2018,Low
2436,Arunima Koshy,Female,20,Panchkula,Tamil Nadu,Data Analyst,2436066,16-07-2023,Low
2437,Urmi Sachdev,Female,38,Berhampore,Telangana,Doctor,361536,18-02-2026,Low
2438,Bhavna D’Alia,Female,31,Agartala,Haryana,Business,2050170,13-06-2020,Low
2439,Yuvraj Jaggi,Male,46,Anantapur,Uttarakhand,Sales Executive,694711,20-10-2016,Medium
2440,Raksha Dua,Female,69,Kalyan-Dombivli,Mizoram,Data Analyst,2461876,25-10-2024,Medium
2441,Vritti Dutta,Male,70,Dehri,Mizoram,Software Engineer,1344366,02-01-2018,Low
2442,Anika Bajwa,Female,60,Begusarai,Nagaland,Software Engineer,1193759,31-12-2017,Low
2443,Nihal Balakrishnan,Female,52,Orai,Himachal Pradesh,Doctor,452591,25-09-2020,Low
2444,Dev Verma,Male,20,Aurangabad,Goa,Doctor,1587535,07-08-2019,Low
2445,Jeremiah Mani,Female,52,Raebareli,Sikkim,Teacher,940609,04-10-2019,Low
2446,Ekaja Majumdar,Female,62,Jalandhar,Telangana,Accountant,601678,07-06-2018,Low
2447,Yashvi Lalla,Female,60,Buxar,Uttarakhand,Data Analyst,336853,03-02-2017,Low
2448,Anamika Kadakia,Male,58,Ballia,Maharashtra,Doctor,998443,24-09-2020,Low
2449,Omaja Rattan,Female,67,Kottayam,Assam,Business,289886,18-06-2026,Low
2450,Rachana Cherian,Female,66,Rajpur Sonarpur,Uttar Pradesh,Student,1374309,28-11-2025,Low
2451,Luke Swaminathan,Male,51,Bhavnagar,Kerala,Business,2366847,13-02-2021,Low
2452,Daniel Wali,Female,22,Bangalore,Himachal Pradesh,Accountant,1319712,22-04-2019,Low
2453,Qadim Rajagopal,Female,43,Tiruchirappalli,Tripura,Accountant,2317418,22-06-2020,Medium
2454,Ekta Deep,Male,26,Bhopal,Telangana,Business,746142,29-09-2020,Medium
2455,Nirja Mandal,Male,60,Navi Mumbai,Nagaland,Farmer,1867700,28-11-2020,Low
2456,Anvi Ratta,Male,36,Nadiad,Arunachal Pradesh,Student,560791,15-10-2025,Medium
2457,Anita Brahmbhatt,Male,47,Kamarhati,Madhya Pradesh,Business,582845,16-09-2018,Medium
2458,Keya Pandey,Male,58,Raichur,Himachal Pradesh,Farmer,2114596,30-07-2026,Low
2459,Girindra Chandran,Male,42,Sirsa,Nagaland,Student,2135968,28-11-2016,Medium
2460,Viraj Sethi,Male,59,Shimoga,Uttar Pradesh,Student,1633274,01-04-2017,Medium
2461,Geetika Deep,Male,31,Thiruvananthapuram,Rajasthan,Teacher,1416621,01-03-2019,Low
2462,Vasana Chakraborty,Female,30,Chapra,Punjab,Software Engineer,1526069,02-07-2020,Low
2463,Anamika Thakur,Female,25,Unnao,Mizoram,Data Analyst,1988714,14-08-2018,Low
2464,Upma Anne,Female,18,Kulti,Arunachal Pradesh,Accountant,1076360,13-09-2019,Low
2465,Yasti Pandit,Female,21,Deoghar,Arunachal Pradesh,Student,522520,12-11-2024,Medium
2466,Kamala Suresh,Male,60,Berhampur,Bihar,Software Engineer,1562934,08-09-2020,Low
2467,Ladli Kanda,Female,26,Nellore,Assam,Lawyer,1819178,30-03-2023,Low
2468,Mekhala Dube,Male,49,Solapur,Mizoram,Software Engineer,1496230,17-04-2017,Low
2469,Wishi Memon,Female,44,Jabalpur,Assam,Data Analyst,1272891,13-08-2024,Low
2470,Yatan Kaur,Female,28,Mangalore,Andhra Pradesh,Accountant,1294207,12-12-2016,Low
2471,Turvi Bakshi,Female,65,Dehradun,Gujarat,Business,1718908,29-07-2024,Low
2472,Victor Vasa,Male,47,Darbhanga,Manipur,Student,1377161,27-03-2023,Low
2473,Daniel Grover,Male,54,Morbi,Uttarakhand,Student,664646,04-02-2019,Low
2474,Radhika Dass,Female,49,Motihari,Chhattisgarh,Business,1466589,27-11-2024,Low
2475,Chandresh Khanna,Female,42,Kollam,Gujarat,Farmer,371332,07-01-2017,High
2476,Charles Ramesh,Female,18,Ratlam,Himachal Pradesh,Business,1542519,17-01-2017,Low
2477,Yashawini Cheema,Male,29,Ghaziabad,Goa,Farmer,1357428,06-10-2020,Low
2478,Tejas Sandal,Female,62,Bhopal,Telangana,Doctor,1059411,03-01-2017,Low
2479,Maanas Khatri,Female,62,Danapur,Haryana,Doctor,1847310,30-07-2017,Low
2480,Balvan Kala,Male,32,Berhampore,Gujarat,Software Engineer,1629041,04-07-2022,Low
2481,Zaitra Subramanian,Female,53,Bhilwara,Kerala,Student,682637,11-01-2020,Low
2482,Yashoda Mohan,Male,34,Buxar,Meghalaya,Farmer,2383148,25-10-2021,Low
2483,Aachal Chandran,Female,42,Ramgarh,West Bengal,Software Engineer,1295105,05-03-2025,Low
2484,Devansh Wason,Female,24,Parbhani,West Bengal,Accountant,688690,24-10-2019,Low
2485,Osha Zachariah,Male,61,Delhi,Maharashtra,Business,2244647,25-07-2022,Medium
2486,Finn Agarwal,Male,53,Rampur,Maharashtra,Lawyer,1623809,10-07-2017,Low
2487,Victor Sampath,Male,30,Ramagundam,Mizoram,Farmer,1571556,09-09-2024,High
2488,Zashil Sagar,Male,33,Jehanabad,Gujarat,Sales Executive,209595,01-07-2026,Low
2489,Udarsh Dhillon,Male,38,Faridabad,Uttar Pradesh,Lawyer,2412974,03-07-2023,Low
2490,Wishi Sankaran,Female,23,Suryapet,Madhya Pradesh,Farmer,1308264,17-12-2018,Medium
2491,Ubika Mukhopadhyay,Male,30,Phagwara,Tripura,Sales Executive,1742295,29-08-2016,Low
2492,David Cherian,Female,24,Bihar Sharif,Assam,Lawyer,1310978,30-04-2020,Low
2493,Rachana Dewan,Female,41,Noida,Himachal Pradesh,Student,1433251,22-06-2026,Low
2494,Aradhana Sane,Male,64,Bhiwandi,Assam,Software Engineer,461375,04-08-2023,Low
2495,Qasim Mukhopadhyay,Female,51,Bulandshahr,Rajasthan,Accountant,651343,21-08-2022,Medium
2496,Nilima Wali,Female,22,Delhi,Goa,Student,2191492,29-05-2017,Medium
2497,Saksham Prabhakar,Male,37,Mahbubnagar,Gujarat,Farmer,2254699,16-01-2023,Medium
2498,Anya Chana,Male,68,Karaikudi,Chhattisgarh,Lawyer,2416286,20-01-2022,Low
2499,Kalpit Sharaf,Male,62,Katni,Karnataka,Farmer,841742,04-02-2017,Low
2500,Vivaan Hayre,Female,29,Kolkata,Uttarakhand,Sales Executive,2236734,25-01-2025,Medium
2501,Pavani Muni,Female,61,Malegaon,Gujarat,Doctor,1628405,12-11-2018,Low
2502,Ubika Pillay,Male,31,Sasaram,Maharashtra,Teacher,326530,13-06-2017,Low
2503,Chaitanya Anand,Female,47,Jamshedpur,Uttar Pradesh,Data Analyst,1622347,14-05-2018,Low
2504,Falguni Gandhi,Female,70,Karawal Nagar,Kerala,Accountant,281209,23-03-2026,High
2505,Bhavani Kala,Female,57,Guna,Odisha,Teacher,1492482,27-10-2016,Medium
2506,Dhruv Bora,Male,51,Orai,West Bengal,Teacher,2113422,25-11-2019,Low
2507,Pratyush Mishra,Female,45,Jodhpur,Assam,Lawyer,1853788,06-03-2021,High
2508,Raagini Mangat,Male,41,Avadi,Haryana,Data Analyst,1703310,20-08-2018,Low
2509,Ira Banik,Male,53,Asansol,Tripura,Farmer,1020112,17-01-2017,Medium
2510,Vansha De,Male,65,Narasaraopet,Goa,Doctor,2001393,27-08-2021,Low
2511,Siddharth Badal,Female,36,Maheshtala,Mizoram,Teacher,1194793,20-09-2021,Low
2512,Yug Nagar,Male,46,Khammam,Rajasthan,Teacher,607827,25-08-2021,Low
2513,Lakshmi Malhotra,Female,61,Karaikudi,Uttar Pradesh,Sales Executive,784417,16-06-2026,Low
2514,Upma Menon,Male,30,Mysore,Manipur,Doctor,717005,04-05-2019,Low
2515,Falan Gara,Female,67,Serampore,Bihar,Teacher,836430,10-09-2017,Low
2516,Vamakshi Cheema,Male,43,Patiala,Rajasthan,Teacher,2108596,19-05-2022,Low
2517,Harish Ghosh,Female,23,Bhalswa Jahangir Pur,Sikkim,Farmer,938238,29-05-2023,Low
2518,Oviya Saraf,Male,64,Khandwa,Maharashtra,Farmer,2120065,24-03-2019,Low
2519,Yashica Bhasin,Female,21,South Dumdum,Meghalaya,Lawyer,2311533,02-10-2019,Low
2520,Zayyan Rao,Female,60,Nagaon,West Bengal,Software Engineer,1421893,13-12-2023,Low
2521,Vyanjana Mukherjee,Male,59,Vellore,Haryana,Farmer,1763666,01-07-2021,Low
2522,Christopher Grewal,Male,42,Dehradun,Arunachal Pradesh,Farmer,2089722,28-09-2018,Low
2523,Frederick Shukla,Male,55,Kirari Suleman Nagar,Bihar,Software Engineer,610291,21-12-2020,Low
2524,Yashoda Chopra,Male,70,Gaya,Meghalaya,Accountant,2447369,24-10-2017,Low
2525,Aryan Bedi,Female,19,Tirupati,Maharashtra,Software Engineer,743467,02-09-2019,Low
2526,Rayaan Venkataraman,Female,25,Bhusawal,Sikkim,Lawyer,2369021,03-07-2026,Low
2527,Faras Savant,Male,60,Hyderabad,Assam,Student,1859173,12-08-2017,Medium
2528,Ekalinga Lad,Male,49,Moradabad,Himachal Pradesh,Software Engineer,636132,21-01-2018,Low
2529,Timothy Dubey,Male,45,Srinagar,Telangana,Lawyer,954904,20-04-2022,Low
2530,Ikbal Balakrishnan,Female,37,Gandhinagar,Tamil Nadu,Teacher,555887,28-12-2024,Low
2531,Jeremiah Natt,Male,34,Guntakal,Manipur,Farmer,2161142,11-06-2024,Medium
2532,Nihal Chawla,Female,20,Sambhal,Kerala,Student,365703,18-12-2025,Low
2533,Tarak Vig,Female,67,Bijapur,Uttar Pradesh,Sales Executive,1607699,25-06-2023,Low
2534,Michael Nagy,Male,57,Anantapuram,Mizoram,Software Engineer,559111,01-02-2026,Low
2535,Chaman Tak,Male,60,Nangloi Jat,Madhya Pradesh,Software Engineer,1692378,30-05-2025,Low
2536,Warjas Varty,Male,19,Vellore,Punjab,Software Engineer,475020,22-06-2019,Low
2537,Udyati Ahluwalia,Male,38,Ghaziabad,Maharashtra,Business,692331,28-05-2021,Medium
2538,Gautam Mitter,Male,43,Panchkula,Odisha,Teacher,1435898,22-04-2018,Low
2539,Pratyush Chahal,Female,37,Mango,Arunachal Pradesh,Accountant,2212774,06-01-2019,Low
2540,Jackson Gara,Female,22,Bareilly,Mizoram,Sales Executive,664276,15-05-2021,Low
2541,Ikshita Toor,Male,64,Parbhani,Arunachal Pradesh,Lawyer,2359857,23-05-2024,Low
2542,Zarna Swaminathan,Female,33,Howrah,Kerala,Business,697842,07-03-2024,High
2543,Girindra Sachdev,Male,21,Ambarnath,Chhattisgarh,Accountant,2062437,24-08-2020,High
2544,Maanas Hayer,Female,46,Orai,Goa,Sales Executive,1548229,14-10-2023,Low
2545,Advik Rama,Female,70,Lucknow,Sikkim,Accountant,1725871,23-04-2020,Low
2546,Dalbir Gokhale,Male,65,Bijapur,Chhattisgarh,Student,392841,27-12-2016,Low
2547,Chaaya Rama,Male,40,Pallavaram,Meghalaya,Doctor,1517695,07-03-2018,Low
2548,Pahal Bala,Male,58,Bhalswa Jahangir Pur,Uttarakhand,Lawyer,1132415,17-08-2020,Medium
2549,Rajata Varty,Male,34,Bongaigaon,Uttarakhand,Data Analyst,2358045,11-08-2019,Low
2550,Teerth Handa,Male,26,Firozabad,Andhra Pradesh,Software Engineer,1114976,22-05-2025,Medium
2551,Maanav Banerjee,Female,69,Jaunpur,Kerala,Teacher,2362088,28-04-2020,Medium
2552,Tanay Talwar,Female,54,Jamnagar,Gujarat,Business,1487701,11-08-2023,High
2553,Kavya Krishnamurthy,Male,50,Medininagar,Meghalaya,Student,1352072,11-08-2025,High
2554,Finn Chander,Male,59,Anantapuram,Gujarat,Farmer,2063400,19-02-2024,Low
2555,Victor Lal,Female,63,Jalna,Gujarat,Sales Executive,215894,04-05-2022,Low
2556,Ekavir Krishnamurthy,Male,56,Gurgaon,Kerala,Lawyer,2245856,01-12-2016,High
2557,Yochana Chad,Female,23,Haldia,Maharashtra,Business,2057329,13-10-2019,Medium
2558,Manthan Sharaf,Male,42,New Delhi,Chhattisgarh,Lawyer,2449747,23-08-2025,Medium
2559,Siya Dua,Female,63,Hyderabad,Gujarat,Sales Executive,1309591,12-10-2022,Low
2560,Pavani Kala,Female,22,Pimpri-Chinchwad,Telangana,Accountant,856613,29-08-2017,Low
2561,Lucky Merchant,Male,23,Kakinada,Bihar,Business,2030771,30-05-2018,Low
2562,Nirja Issac,Male,45,Nanded,Jharkhand,Doctor,1768243,24-02-2024,Low
2563,Timothy Banik,Female,33,Mahbubnagar,Mizoram,Teacher,2445197,22-06-2017,Low
2564,Aadi Anand,Female,35,Dharmavaram,Rajasthan,Data Analyst,2274549,07-06-2019,Low
2565,Dipta Malhotra,Female,43,Chittoor,Chhattisgarh,Software Engineer,1322714,21-12-2023,High
2566,Ryan Kohli,Male,22,Thiruvananthapuram,Arunachal Pradesh,Software Engineer,500515,05-05-2026,Low
2567,Faras Soman,Male,40,Gandhinagar,Meghalaya,Farmer,1282524,07-03-2017,High
2568,Falak Bhardwaj,Female,47,Jehanabad,Tripura,Sales Executive,2420049,28-05-2017,Low
2569,Lajita Mitra,Female,20,Ludhiana,Himachal Pradesh,Business,2009582,01-07-2024,Low
2570,Waida Salvi,Male,25,Bokaro,Tripura,Software Engineer,1079086,07-10-2021,Medium
2571,Henry Shroff,Male,38,Rourkela,Meghalaya,Student,694733,20-06-2026,High
2572,Vihaan Dutt,Female,32,Muzaffarnagar,Telangana,Student,2048349,17-02-2020,Medium
2573,Dakshesh Agate,Female,68,Rajpur Sonarpur,Odisha,Accountant,741505,21-11-2019,Medium
2574,Abhimanyu Garg,Female,52,Ludhiana,Tripura,Farmer,1052600,08-12-2017,Low
2575,Xiti Iyer,Female,70,Deoghar,Haryana,Business,383596,10-03-2017,Low
2576,Omaja Solanki,Female,24,Shahjahanpur,Sikkim,Student,1276553,15-08-2024,Low
2577,Indrajit Lanka,Female,44,Faridabad,Rajasthan,Teacher,496656,26-05-2023,Low
2578,Darsh Chaudhry,Male,57,Tiruchirappalli,West Bengal,Business,818745,30-09-2023,Low
2579,Agastya Bhargava,Male,21,Gangtok,Bihar,Sales Executive,514083,28-04-2019,Low
2580,Kamya Baria,Male,20,Adoni,Jharkhand,Doctor,1696526,22-09-2021,Low
2581,Tristan Apte,Male,23,Sangli-Miraj & Kupwad,Sikkim,Farmer,1678065,17-03-2023,High
2582,Samarth Kade,Male,24,Jalandhar,Odisha,Teacher,969932,14-12-2018,Low
2583,Inaya Mannan,Male,47,Agra,Maharashtra,Sales Executive,2021747,16-09-2019,Low
2584,Anjali Ravi,Female,28,Bellary,Mizoram,Doctor,2174891,10-07-2023,Medium
2585,Vrishti Handa,Female,68,Ozhukarai,Telangana,Teacher,349342,11-02-2017,Low
2586,Wyatt Shenoy,Female,53,Eluru,Rajasthan,Accountant,1679559,11-06-2022,Low
2587,Vinaya Nadig,Female,50,Agartala,Nagaland,Business,934915,15-11-2020,Low
2588,Balveer Bhakta,Female,61,Sirsa,Kerala,Farmer,1786228,17-02-2023,Medium
2589,Brijesh Dua,Male,46,Bellary,Uttarakhand,Software Engineer,688377,17-11-2020,High
2590,Madhavi Chowdhury,Male,70,Tadipatri,Haryana,Farmer,451688,19-10-2020,Low
2591,Ekiya Ganesan,Male,48,Udupi,Gujarat,Business,643291,01-07-2020,Low
2592,Niharika Kumar,Female,52,Ratlam,Uttarakhand,Doctor,542930,26-10-2017,Low
2593,Leena Sant,Female,66,Kumbakonam,Madhya Pradesh,Teacher,1160585,24-02-2020,Low
2594,Krisha Shukla,Female,51,Bhimavaram,Meghalaya,Doctor,1717693,17-07-2019,Low
2595,Yashodhara Gulati,Male,21,Silchar,Goa,Data Analyst,1702347,25-04-2019,Low
2596,Ati Sarraf,Male,63,Thoothukudi,Odisha,Student,1834891,24-07-2026,Low
2597,Amaira Brar,Female,54,Miryalaguda,Arunachal Pradesh,Business,457816,12-06-2023,Low
2598,Falguni Thaman,Female,68,Meerut,Goa,Teacher,1944652,05-12-2018,Low
2599,Odika Vyas,Female,55,Sikar,Sikkim,Teacher,314718,21-11-2024,Low
2600,Thomas Krish,Male,64,Belgaum,Uttar Pradesh,Sales Executive,2257549,24-12-2016,Low
2601,Aishani Sibal,Female,50,Gudivada,Uttarakhand,Lawyer,2183774,29-12-2024,Low
2602,Harish Sankar,Female,40,Kanpur,Gujarat,Lawyer,2075961,03-03-2022,High
2603,Qasim Bhandari,Male,31,Muzaffarnagar,Manipur,Farmer,2373408,10-03-2017,Low
2604,Vedhika Khalsa,Female,20,Guntakal,Kerala,Lawyer,1298777,06-06-2021,Low
2605,Faris Sama,Male,58,Bhilwara,Tamil Nadu,Lawyer,403319,16-02-2025,Low
2606,Hitesh Grover,Female,53,Aurangabad,Odisha,Data Analyst,740597,12-02-2025,Low
2607,Yashvi Barad,Female,49,Bhilai,Andhra Pradesh,Sales Executive,1194361,19-03-2022,Low
2608,Mahika Chahal,Male,46,Loni,Gujarat,Teacher,1408361,21-07-2018,Low
2609,Diya Dhawan,Male,35,Bulandshahr,Nagaland,Accountant,1735947,25-09-2020,Low
2610,Amaira Tripathi,Male,31,Raichur,Haryana,Student,2073457,23-12-2024,Low
2611,Omya Mahal,Female,53,Ozhukarai,Tamil Nadu,Farmer,919941,08-12-2024,Low
2612,Ayaan Sane,Male,36,Ujjain,Uttar Pradesh,Sales Executive,251666,08-09-2022,Low
2613,Aahana Kuruvilla,Male,61,Unnao,Tamil Nadu,Accountant,991693,16-06-2021,Low
2614,Chanakya Memon,Female,24,Uluberia,Mizoram,Software Engineer,1412607,31-07-2020,Low
2615,Ekalinga Dugar,Male,69,Moradabad,Mizoram,Farmer,310666,30-09-2016,Low
2616,Ranbir Bansal,Female,20,Jalna,Maharashtra,Doctor,1162690,12-11-2018,Low
2617,Damini Chaudry,Female,37,Katihar,Kerala,Doctor,1079385,24-11-2024,Low
2618,Zarna Batta,Male,40,Malda,Odisha,Doctor,1201971,20-02-2021,Medium
2619,Mohini Patel,Female,58,Mirzapur,Tripura,Business,313440,03-06-2019,Low
2620,Zashil Shukla,Male,54,Vellore,Haryana,Doctor,1061554,27-06-2024,Low
2621,Gunbir Goswami,Female,69,Rajkot,Madhya Pradesh,Farmer,932435,02-08-2017,Medium
2622,Gaurika Thakkar,Female,22,Ujjain,Chhattisgarh,Student,1032353,15-11-2020,Low
2623,Pranit Manda,Female,31,Munger,Manipur,Lawyer,366950,04-05-2024,Low
2624,Turvi Kata,Male,46,Kota,Haryana,Doctor,2207210,07-01-2020,High
2625,Bishakha Gade,Male,36,Kollam,Chhattisgarh,Accountant,572022,18-04-2022,Low
2626,Jairaj Behl,Female,36,Davanagere,Karnataka,Software Engineer,2308657,01-07-2024,Low
2627,Kashvi Prashad,Male,55,Mysore,Haryana,Teacher,373714,04-06-2017,Low
2628,Bachittar Zacharia,Male,36,Erode,Chhattisgarh,Doctor,1578154,12-01-2023,High
2629,Wishi Mohanty,Male,52,Avadi,Mizoram,Data Analyst,2442740,02-02-2017,Low
2630,Ojas Din,Male,19,Raebareli,Nagaland,Doctor,2050709,09-07-2020,High
2631,Qushi Sanghvi,Male,38,Farrukhabad,West Bengal,Farmer,1615941,31-10-2017,Low
2632,Ishani Sunder,Male,40,Avadi,Nagaland,Software Engineer,2348730,22-11-2020,Low
2633,Madhav Sekhon,Male,22,Davanagere,Jharkhand,Farmer,1009524,15-11-2024,Medium
2634,Tarak Keer,Female,19,Surendranagar Dudhrej,Goa,Lawyer,1025198,25-06-2025,Low
2635,Azad Dube,Female,52,Vijayanagaram,Telangana,Sales Executive,829907,01-04-2018,Low
2636,Mekhala Chhabra,Female,19,Panipat,Madhya Pradesh,Software Engineer,790119,23-05-2023,Medium
2637,Chaitaly Ramanathan,Male,19,Dhanbad,Haryana,Sales Executive,1574061,17-09-2016,Low
2638,Chatura Sridhar,Male,36,Nagaon,Uttar Pradesh,Software Engineer,2214489,11-08-2021,Low
2639,Chakrika Kamdar,Female,32,Hapur,Goa,Software Engineer,837327,23-05-2022,Low
2640,Sai Sehgal,Male,33,Danapur,Haryana,Doctor,2173932,24-07-2026,Medium
2641,Advaith Yogi,Male,52,Visakhapatnam,Punjab,Lawyer,2017728,14-09-2017,Low
2642,Xiti Sachar,Male,40,Rajpur Sonarpur,Tamil Nadu,Student,2058479,02-02-2023,Low
2643,Nihal Keer,Male,39,Ahmedabad,Manipur,Business,520501,28-02-2018,Low
2644,Mohammed Luthra,Female,40,Burhanpur,Uttarakhand,Data Analyst,2101582,20-04-2018,Low
2645,Pranit Jaggi,Male,41,Patna,Rajasthan,Software Engineer,318319,24-12-2018,Low
2646,Odika Agarwal,Male,49,Ranchi,Goa,Teacher,2297597,01-04-2018,Medium
2647,Chakradev Bhatt,Male,65,Bhiwandi,Mizoram,Doctor,1208873,13-06-2018,Low
2648,Kai Kashyap,Male,37,Jorhat,Arunachal Pradesh,Teacher,1731400,11-10-2023,Low
2649,Nihal Dugar,Female,19,Thoothukudi,Goa,Data Analyst,411147,04-10-2023,Low
2650,Sathvik Reddy,Female,66,Jhansi,Manipur,Farmer,228525,06-12-2024,Low
2651,Saksham Dar,Male,22,Chennai,Tripura,Teacher,1570391,18-10-2022,Medium
2652,Farhan Sridhar,Female,40,Raebareli,Maharashtra,Doctor,1355527,11-03-2026,Low
2653,Brinda Choudhary,Male,59,Ludhiana,Haryana,Student,241952,08-03-2024,Low
2654,Janaki De,Male,58,Haridwar,Telangana,Student,1719488,05-04-2019,Low
